station,date,yday,mean_temp,mean_do,mean_salinity
js2_12,2015-04-09,99,9.058011475409836,5.568860655737705,30.215865573770493
js2_12,2015-04-15,105,9.004061666666667,5.564696666666666,30.187538333333332
js2_12,2015-04-20,110,9.084844262295082,5.523386885245902,30.41313606557377
js2_12,2015-04-28,118,9.244466666666666,5.745356666666667,30.280855
js2_12,2015-05-03,123,9.226852459016394,5.59238524590164,30.425911475409837
js2_12,2015-05-04,124,9.253254098360657,5.5509704918032785,30.483081967213113
js2_12,2015-05-05,125,9.33367213114754,5.656381967213115,30.443193442622952
js2_12,2015-05-12,132,9.338888524590164,5.584488524590164,30.614331147540984
js2_12,2015-05-16,136,9.440952459016394,5.563567213114754,30.635031147540985
js2_12,2015-05-20,140,9.45644262295082,5.398934426229508,30.795196721311477
js2_12,2015-05-27,147,9.57445737704918,5.39853606557377,30.82380163934426
js2_12,2015-06-13,164,9.785146666666666,5.312028333333333,31.053381666666667
js2_12,2015-06-18,169,9.982009090909091,5.275739669421488,30.94421652892562
js2_12,2015-06-20,171,9.84368524590164,5.007647540983607,31.015991803278688
js2_12,2015-06-24,175,9.935063333333334,5.011745,31.062366666666666
js2_12,2015-06-30,181,10.05285081967213,5.029313114754099,31.06836229508197
js2_12,2015-07-05,186,10.125259016393443,5.134670491803279,31.225486885245903
js2_12,2015-07-14,195,9.89387438016529,4.494301652892562,31.379970247933883
js2_12,2015-08-09,221,9.957945,3.9747666666666666,31.589141666666666
js2_12,2015-09-03,246,10.051888524590163,3.8028311475409837,31.510781967213113
js2_12,2015-11-26,330,9.475710344827586,4.288668965517242,30.9132
js2_12,2016-04-21,112,9.188354166666667,8.597551724137931,30.099535
js2_12,2016-04-22,113,9.210940495867769,6.213466379310344,30.223246280991734
js2_12,2016-04-26,117,9.11136,6.591938333333333,30.185253333333332
js2_12,2016-04-28,119,9.22387,6.480333050847458,30.12693
js2_12,2016-05-02,123,9.527998360655738,6.943272131147541,30.14192950819672
js2_12,2016-05-10,131,9.399243801652892,5.910365289256198,30.44655041322314
js2_12,2016-05-12,133,9.520085950413224,5.862976033057851,30.426939669421486
js2_12,2016-05-14,135,9.736023333333334,5.963521666666667,30.323345
js2_12,2016-05-16,137,9.544980833333334,5.722166666666666,30.600390833333332
js2_12,2016-05-17,138,9.759063114754099,5.9847934426229505,30.346525409836065
js2_12,2016-05-21,142,9.632382786885247,5.8147237704918036,30.62868442622951
js2_12,2016-05-28,149,9.755173770491803,5.732655737704918,30.572106557377047
js2_12,2016-05-29,150,9.832434426229508,5.761123770491803,30.50565901639344
js2_12,2016-06-02,154,9.821173333333334,5.5447066666666665,30.61955
js2_12,2016-06-07,159,9.884235,5.3353,30.791158333333332
js2_12,2016-06-09,161,9.7577868852459,5.210095081967213,30.87362049180328
js2_12,2016-06-11,163,9.785521487603306,5.132862809917356,30.826263636363638
