yday,min_temp,max_temp,station
330,9.475713333333333,9.475713333333333,js2_12
3,7.629003448275862,7.629003448275862,QU39
4,7.168946666666667,7.335255,QU39
5,7.056203333333333,7.572029508196722,QU39
8,6.972171666666667,8.162063333333334,QU39
9,7.469496666666667,7.469496666666667,QU39
13,7.1885666666666665,7.763818032786885,QU39
14,7.123758333333333,7.123758333333333,QU39
15,7.0238692946058094,7.0238692946058094,QU39
16,7.8748163934426225,7.8748163934426225,QU39
19,8.308701694915253,8.308701694915253,QU39
20,7.886266666666667,7.886266666666667,QU39
22,8.027126666666666,8.027126666666666,QU39
23,8.036724590163935,8.036724590163935,QU39
24,7.409493333333334,8.018923333333333,QU39
26,7.383563535911602,7.383563535911602,QU39
28,7.68176,8.31463606557377,QU39
29,7.9969833333333336,7.9969833333333336,QU39
31,7.72504,7.72504,QU39
32,7.408387096774193,7.408387096774193,QU39
33,7.3617098360655735,7.995015,QU39
34,7.160734426229508,7.160734426229508,QU39
35,7.942375,7.942375,QU39
36,7.9503,7.9503,QU39
37,7.590524137931035,7.590524137931035,QU39
40,7.90780737704918,7.90780737704918,QU39
43,6.972265573770492,6.972265573770492,QU39
44,7.983951724137931,7.983951724137931,QU39
45,6.680601666666667,7.696123333333333,QU39
47,7.969056666666667,7.969056666666667,QU39
48,6.901026229508197,6.901026229508197,QU39
49,7.21807,7.21807,QU39
50,7.613393103448276,7.613393103448276,QU39
52,6.830401666666667,6.830401666666667,QU39
53,8.040945901639345,8.040945901639345,QU39
54,6.995552459016394,8.046309836065573,QU39
55,7.049809836065574,7.049809836065574,QU39
56,7.2404065573770495,7.2404065573770495,QU39
57,6.955237704918033,7.134516666666666,QU39
58,6.98933,6.98933,QU39
64,6.859904918032787,6.967896666666666,QU39
65,7.166493103448276,7.166493103448276,QU39
66,7.2323466666666665,7.2323466666666665,QU39
67,8.341252459016394,8.341252459016394,QU39
68,7.211688524590164,7.211688524590164,QU39
70,7.128526229508196,7.128526229508196,QU39
71,7.315515,7.315515,QU39
72,7.44244,7.49629,QU39
74,7.324060330578512,7.324060330578512,QU39
75,7.592116666666667,8.265361666666667,QU39
77,9.025218032786885,9.025218032786885,QU39
78,8.385646703296704,8.385646703296704,QU39
79,7.590563934426229,8.010203333333333,QU39
81,8.59264,8.59264,QU39
82,8.695265,8.695265,QU39
83,9.15739,9.15739,QU39
84,8.8666366666666665,8.8666366666666665,QU39
85,9.247449152542373,9.247449152542373,QU39
86,8.122956666666667,8.275434426229507,QU39
87,8.11963448275862,8.11963448275862,QU39
88,8.985326666666667,8.985326666666667,QU39
89,8.991816666666667,8.991816666666667,QU39
90,9.127593333333333,9.487213114754098,QU39
91,9.193616666666667,9.193616666666667,QU39
92,8.548974576271187,9.309113333333332,QU39
93,8.025234426229508,8.025234426229508,QU39
94,8.471972413793104,8.471972413793104,QU39
95,9.569303333333334,9.569303333333334,QU39
96,9.567544262295081,9.567544262295081,QU39
97,8.34847786885246,8.34847786885246,QU39
99,10.029770000000001,10.029770000000001,QU39
100,9.119952459016394,9.119952459016394,QU39
101,8.340758196721312,8.340758196721312,QU39
102,8.842103333333334,8.842103333333334,QU39
104,9.897126666666667,9.897126666666667,QU39
105,9.886226666666667,10.171491666666666,QU39
106,8.838044827586208,8.838044827586208,QU39
107,8.687481666666667,9.354995081967212,QU39
110,8.945082786885246,8.945082786885246,QU39
111,8.987321666666666,8.987321666666666,QU39
112,9.744234426229507,9.744234426229507,QU39
113,10.6833,10.6833,QU39
114,9.4329,9.434683333333334,QU39
115,9.435362068965517,9.435362068965517,QU39
117,10.50899,10.50899,QU39
118,10.375425806451613,10.375425806451613,QU39
119,10.456943333333333,10.456943333333333,QU39
121,10.475611475409837,10.475611475409837,QU39
122,9.890036666666667,9.983716666666666,QU39
123,9.886957894736842,9.886957894736842,QU39
125,10.305413333333334,10.714698333333333,QU39
127,10.11433,10.11433,QU39
128,10.1287725,11.21052,QU39
129,9.64499,10.203693333333334,QU39
130,9.960143333333333,11.852723333333333,QU39
131,11.275898360655738,11.275898360655738,QU39
132,10.734044262295082,10.734044262295082,QU39
133,10.874791666666667,10.874791666666667,QU39
135,11.04647,11.04647,QU39
136,11.422045901639343,11.422045901639343,QU39
137,11.759115,11.759115,QU39
139,12.245266666666666,12.245266666666666,QU39
140,12.089018918918919,12.089018918918919,QU39
141,11.987516666666666,11.987516666666666,QU39
142,12.524896666666667,13.549776666666666,QU39
145,12.558846666666668,12.558846666666668,QU39
146,12.84689,12.84689,QU39
147,12.39205,12.39205,QU39
149,10.588175,11.334236666666666,QU39
150,11.740856666666666,11.740856666666666,QU39
151,12.314345,12.314345,QU39
154,11.758592857142856,11.758592857142856,QU39
155,11.832873333333334,12.170303448275861,QU39
156,12.666640000000001,12.880560000000001,QU39
157,12.677023333333333,12.677023333333333,QU39
158,12.157776666666667,12.157776666666667,QU39
160,10.799183333333334,11.52976,QU39
161,11.918758333333333,11.918758333333333,QU39
162,12.432523333333334,12.432523333333334,QU39
163,11.67513,11.67513,QU39
164,11.43911,11.43911,QU39
166,10.413886666666667,10.413886666666667,QU39
167,10.898056666666667,10.898056666666667,QU39
168,9.910562500000001,9.910562500000001,QU39
169,10.439479310344828,10.439479310344828,QU39
170,13.602123333333333,13.602123333333333,QU39
171,10.719866666666666,12.688636666666667,QU39
172,12.722405,12.722405,QU39
173,10.3957,10.3957,QU39
175,13.383686666666666,13.383686666666666,QU39
176,11.404304918032787,11.404304918032787,QU39
177,13.036263333333332,13.036263333333332,QU39
179,10.48483448275862,10.48483448275862,QU39
180,10.84159,10.84159,QU39
181,10.439588235294117,12.079136666666667,QU39
182,11.438085,11.438085,QU39
184,14.339933333333333,14.339933333333333,QU39
187,10.830483333333333,10.830483333333333,QU39
188,10.15095,12.393854545454545,QU39
190,14.95326,14.95326,QU39
192,11.485151666666667,14.585366666666667,QU39
193,11.956763333333333,15.008198333333333,QU39
197,10.836481967213114,13.140226666666667,QU39
198,12.965236666666666,12.965236666666666,QU39
199,13.180676666666667,13.180676666666667,QU39
200,11.2515,11.2515,QU39
202,13.632723333333333,13.632723333333333,QU39
203,12.29804,13.492516666666667,QU39
204,11.583226229508197,11.885593333333333,QU39
205,12.156353333333334,12.659628333333334,QU39
206,11.307733333333333,11.307733333333333,QU39
209,12.893265625,12.893265625,QU39
211,10.805359016393442,11.865216393442623,QU39
212,12.887511666666667,12.887511666666667,QU39
213,10.537043333333333,10.537043333333333,QU39
214,10.887136666666667,10.887136666666667,QU39
216,10.951196666666666,10.951196666666666,QU39
219,12.542072881355931,12.542072881355931,QU39
220,10.606965,10.606965,QU39
221,13.759459999999999,13.759459999999999,QU39
223,12.803806666666667,12.803806666666667,QU39
224,12.1786,13.196790322580645,QU39
226,12.956574576271187,14.262650847457627,QU39
227,12.027523333333333,13.18714,QU39
231,10.698993333333334,10.698993333333334,QU39
232,11.456523333333333,13.280527118644068,QU39
233,10.66237,12.035040677966101,QU39
235,10.921235,10.921235,QU39
237,10.78996,10.78996,QU39
240,11.58309,11.58309,QU39
241,11.207866666666666,11.663337931034484,QU39
244,12.792466666666666,12.792466666666666,QU39
245,13.828815625,13.842976666666667,QU39
247,10.99505,12.442573770491803,QU39
248,10.901926666666666,11.358963333333334,QU39
252,13.88575,14.371012765957447,QU39
253,13.79111,13.79111,QU39
254,13.397516666666666,13.397516666666666,QU39
255,12.596848333333334,13.077366666666666,QU39
256,13.747303333333333,13.747303333333333,QU39
257,11.316336666666666,11.316336666666666,QU39
258,10.615296666666667,10.615296666666667,QU39
261,12.186163333333333,13.52858,QU39
262,13.879928333333334,13.879928333333334,QU39
264,12.986413333333333,12.986413333333333,QU39
265,12.47647,12.47647,QU39
266,12.646351666666666,12.646351666666666,QU39
267,13.863913114754098,13.863913114754098,QU39
268,11.980503333333333,12.886696666666667,QU39
269,11.998616666666667,11.998616666666667,QU39
270,10.757633333333333,12.049696551724137,QU39
271,11.380743333333333,11.380743333333333,QU39
273,11.04773,11.04773,QU39
275,11.193923333333334,11.193923333333334,QU39
276,10.461784745762712,11.37394,QU39
277,10.50184,10.61714,QU39
278,10.33604,10.33604,QU39
279,10.630624137931035,10.630624137931035,QU39
282,10.961053333333334,10.961053333333334,QU39
283,10.700646666666668,10.700646666666668,QU39
284,10.189480327868852,10.189480327868852,QU39
285,10.691546666666667,11.189998333333333,QU39
286,11.596068333333333,11.596068333333333,QU39
287,12.322583333333334,12.322583333333334,QU39
289,10.265943333333333,10.265943333333333,QU39
291,11.100667213114754,11.502896666666667,QU39
293,10.783976666666666,11.145913333333333,QU39
295,11.145286666666667,11.145286666666667,QU39
296,10.908224137931034,11.21698,QU39
297,10.390847540983607,10.85379,QU39
298,11.20591,11.20591,QU39
300,10.470046666666667,10.470046666666667,QU39
303,10.032340983606558,10.793423333333333,QU39
304,10.139483333333333,10.139483333333333,QU39
306,11.263578947368421,11.263578947368421,QU39
307,11.13146,11.13146,QU39
309,10.152493333333334,10.152493333333334,QU39
310,8.85485172413793,8.85485172413793,QU39
311,10.560603333333333,10.560603333333333,QU39
312,8.918631666666666,10.442896551724138,QU39
314,10.70298,10.802037777777779,QU39
315,10.840976666666666,10.840976666666666,QU39
317,10.044603333333333,10.044603333333333,QU39
319,10.643583333333334,10.643583333333334,QU39
320,9.167178333333334,9.9997,QU39
322,9.899203333333332,9.899203333333332,QU39
323,9.779246666666667,9.781586666666668,QU39
324,9.069778333333334,9.96069,QU39
327,8.96222,9.563593333333333,QU39
329,9.22837,9.22837,QU39
330,9.418956666666666,9.418956666666666,QU39
331,8.957457627118645,9.740268032786885,QU39
332,9.48251724137931,9.48251724137931,QU39
333,9.576842622950819,9.576842622950819,QU39
334,9.09528,9.09528,QU39
337,8.479183333333333,8.479183333333333,QU39
338,8.742231034482758,9.27108132780083,QU39
339,9.20103,9.20103,QU39
340,8.50395172413793,9.271418333333333,QU39
345,8.295446666666667,9.308973770491804,QU39
347,8.452733333333333,8.452733333333333,QU39
350,8.294383402489627,8.933590163934426,QU39
353,8.676426666666666,8.676426666666666,QU39
6,8.218803278688524,8.218803278688524,QU29
8,8.12873606557377,8.12873606557377,QU29
9,7.68713606557377,7.68713606557377,QU29
10,7.87946,7.87946,QU29
13,7.721125,7.721125,QU29
14,7.7611566666666665,7.7611566666666665,QU29
25,8.29555,8.29555,QU29
26,7.823623333333333,7.823623333333333,QU29
30,7.824134166666667,7.824134166666667,QU29
33,7.80753606557377,7.80753606557377,QU29
34,7.875037704918033,7.875037704918033,QU29
36,8.046533333333333,8.046533333333333,QU29
48,8.34488,8.34488,QU29
49,7.489045054945055,7.489045054945055,QU29
51,7.891255172413793,8.846986885245903,QU29
52,7.938196551724138,7.938196551724138,QU29
54,7.626286885245902,7.626286885245902,QU29
55,7.6891819672131145,7.6891819672131145,QU29
58,7.514019672131147,7.514019672131147,QU29
69,7.619004918032787,7.619004918032787,QU29
70,7.646144262295082,7.646144262295082,QU29
73,7.977813793103448,7.977813793103448,QU29
77,8.580841666666666,8.580841666666666,QU29
80,8.418686666666666,8.418686666666666,QU29
92,9.350190163934426,9.350190163934426,QU29
97,9.457191666666667,9.457191666666667,QU29
100,8.36569344262295,8.36569344262295,QU29
106,9.629659016393443,9.629659016393443,QU29
107,8.632868852459016,8.632868852459016,QU29
108,8.919466666666667,8.919466666666667,QU29
109,8.94155,8.94155,QU29
118,9.937972131147541,9.937972131147541,QU29
120,10.19597,10.19597,QU29
127,10.01143,10.215716666666667,QU29
128,9.7138,10.190626666666667,QU29
129,9.640713114754098,9.640713114754098,QU29
136,10.4564,10.4564,QU29
139,10.782276666666666,10.782276666666666,QU29
141,10.94819,10.94819,QU29
145,10.18144,10.936683333333333,QU29
148,10.994256666666667,10.994256666666667,QU29
150,10.902496666666666,10.902496666666666,QU29
157,10.81861,11.439944827586206,QU29
158,11.768256666666666,11.768256666666666,QU29
159,11.54132,11.54132,QU29
162,11.307728333333333,11.307728333333333,QU29
165,10.950806666666667,10.950806666666667,QU29
166,11.850053333333333,11.850053333333333,QU29
170,12.037306666666666,12.037306666666666,QU29
171,11.9542,11.9542,QU29
176,11.99388,11.99388,QU29
183,11.70091,11.70091,QU29
185,11.573213333333333,11.573213333333333,QU29
186,11.569283333333333,11.569283333333333,QU29
189,11.128273333333333,12.035666666666666,QU29
191,13.009776666666667,13.009776666666667,QU29
192,12.876583333333333,12.876583333333333,QU29
200,12.086163333333333,12.086163333333333,QU29
201,10.891318333333333,10.891318333333333,QU29
204,11.92476393442623,12.24673,QU29
211,11.964336666666666,11.964336666666666,QU29
212,11.860873333333334,11.860873333333334,QU29
213,11.582693333333333,11.582693333333333,QU29
214,11.758543333333334,11.758543333333334,QU29
220,13.30981475409836,13.30981475409836,QU29
222,11.00949,11.00949,QU29
225,11.611113333333334,11.611113333333334,QU29
227,11.179531147540983,11.179531147540983,QU29
231,11.256183333333333,11.256183333333333,QU29
232,11.381193333333334,11.381193333333334,QU29
233,11.371696666666667,11.371696666666667,QU29
234,12.35556,12.35556,QU29
236,11.21346,11.21346,QU29
240,10.966195081967212,10.966195081967212,QU29
246,11.603743333333334,11.603743333333334,QU29
252,11.96294,11.96294,QU29
253,12.10024,12.10024,QU29
254,12.110443333333333,12.110443333333333,QU29
255,11.27214,11.27214,QU29
260,11.110753333333333,11.110753333333333,QU29
263,10.649833333333333,10.649833333333333,QU29
265,10.629866666666667,10.629866666666667,QU29
268,11.333188333333334,11.333188333333334,QU29
273,10.88374,11.036796666666667,QU29
274,10.974056666666666,10.974056666666666,QU29
275,10.92752,10.92752,QU29
285,10.138976666666666,10.138976666666666,QU29
290,10.136503333333334,10.136503333333334,QU29
291,10.122116393442623,10.122116393442623,QU29
294,9.161697142857143,10.67066,QU29
298,10.661249999999999,10.661249999999999,QU29
304,10.386231147540984,10.386231147540984,QU29
308,10.31838,10.31838,QU29
311,10.517913333333333,10.517913333333333,QU29
313,9.26671,9.26671,QU29
319,9.67043,10.282428,QU29
328,9.258475409836066,9.258475409836066,QU29
332,8.93065,8.93065,QU29
336,9.468026815642459,9.468026815642459,QU29
340,9.299570491803278,9.299570491803278,QU29
346,8.68756,8.68756,QU29
349,8.948386885245903,8.948386885245903,QU29
351,8.514164788732394,8.514164788732394,QU29
